product_ndc,generic_name,labeler_name,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,dea_schedule
43742-1649,"Kali Muriaticum, Carbo Vegetabilis, Lung (Suis), Mycoplasma Pneumoniae, Bryonia (Alba), Gelsemium Sempervirens, Haemophilus Influenzae B, Pneumococcinum, Oxygenium, Antimonium Arsenicicum, Camphora, Chelidonium Majus, Chininum Muriaticum, Cuprum Metallicum, Ipecacuanha, Lobelia Purpurescens, Phosphorus, Senega Officinalis, Stannum Metallicum, Veratrum Viride","Deseret Biologicals, Inc.",Lung Drainage,"[{'name': 'ACTIVATED CHARCOAL', 'strength': '8 [hp_X]/mL'}, {'name': 'ANTIMONY ARSENATE', 'strength': '30 [hp_X]/mL'}, {'name': 'BRYONIA ALBA ROOT', 'strength': '12 [hp_X]/mL'}, {'name': 'CAMPHOR (NATURAL)', 'strength': '30 [hp_X]/mL'}, {'name': 'CHELIDONIUM MAJUS WHOLE', 'strength': '30 [hp_X]/mL'}, {'name': 'COPPER', 'strength': '30 [hp_X]/mL'}, {'name': 'GELSEMIUM SEMPERVIRENS ROOT', 'strength': '12 [hp_X]/mL'}, {'name': 'HAEMOPHILUS INFLUENZAE TYPE B', 'strength': '16 [hp_X]/mL'}, {'name': 'IPECAC', 'strength': '30 [hp_X]/mL'}, {'name': 'MYCOPLASMA PNEUMONIAE', 'strength': '12 [hp_X]/mL'}, {'name': 'OXYGEN', 'strength': '16 [hp_X]/mL'}, {'name': 'PHOSPHORUS', 'strength': '30 [hp_X]/mL'}, {'name': 'POLYGALA SENEGA ROOT', 'strength': '30 [hp_X]/mL'}, {'name': 'POTASSIUM CHLORIDE', 'strength': '6 [hp_X]/mL'}, {'name': 'PRATIA PURPURASCENS', 'strength': '30 [hp_X]/mL'}, {'name': 'QUININE HYDROCHLORIDE', 'strength': '30 [hp_X]/mL'}, {'name': 'STREPTOCOCCUS PNEUMONIAE', 'strength': '16 [hp_X]/mL'}, {'name': 'SUS SCROFA LUNG', 'strength': '8 [hp_X]/mL'}, {'name': 'TIN', 'strength': '30 [hp_X]/mL'}, {'name': 'VERATRUM VIRIDE ROOT', 'strength': '30 [hp_X]/mL'}]",True,"[{'package_ndc': '43742-1649-1', 'description': '30 mL in 1 BOTTLE, DROPPER (43742-1649-1)', 'marketing_start_date': '20200626', 'marketing_end_date': '20280919', 'sample': False}]",,"{'manufacturer_name': ['Deseret Biologicals, Inc.'], 'spl_set_id': ['8fdb37fb-f3df-4dae-abb4-1f3a71c1c683'], 'is_original_packager': [True], 'nui': ['M0005152', 'N0000175831', 'N0000008595', 'N0000008924', 'N0000175830'], 'pharm_class_cs': ['Copper [CS]'], 'pharm_class_epc': ['Copper-containing Intrauterine Device [EPC]'], 'pharm_class_pe': ['Decreased Embryonic Implantation [PE]', 'Decreased Sperm Motility [PE]', 'Inhibit Ovum Fertilization [PE]'], 'unii': ['2P3VWU3H10', 'WE3458XNFT', 'T7J046YI2B', 'N20HL7Q941', '7E889U5RNN', '789U1901C5', '639KR60Q1Q', 'F2TW0N64FI', '62I3C8233L', 'JQE470FAD0', 'S88TT14065', '27YLU75U4W', 'M7T6H7D4IF', '660YQ98I10', '901NKD188B', '711S8Y0T33', 'BT6U234YR2', '7GL3G1COB3', '387GMG9FH5', '197B3Q7T5Q']}",UNAPPROVED HOMEOPATHIC,LIQUID,88a60fdb-2df6-4215-a955-8f3ae0bd5b98,HUMAN OTC DRUG,['ORAL'],20200626,43742-1649_88a60fdb-2df6-4215-a955-8f3ae0bd5b98,,Lung Drainage,"['Antimalarial [EPC]', 'Copper [CS]', 'Copper-containing Intrauterine Device [EPC]', 'Decreased Embryonic Implantation [PE]', 'Decreased Sperm Motility [PE]', 'Increased Large Intestinal Motility [PE]', 'Inhibit Ovum Fertilization [PE]', 'Inhibition Large Intestine Fluid/Electrolyte Absorption [PE]', 'Osmotic Activity [MoA]', 'Osmotic Laxative [EPC]', 'Potassium Compounds [CS]', 'Potassium Salt [EPC]']",20280919,,
48951-8381,Renes Mesenchyme,Uriel Pharmacy Inc.,Renes Mesenchyme,"[{'name': 'BORAGE', 'strength': '6 [hp_X]/1'}, {'name': 'BOS TAURUS CARTILAGE', 'strength': '8 [hp_X]/1'}, {'name': 'BOS TAURUS CONJUNCTIVA', 'strength': '8 [hp_X]/1'}, {'name': 'BOS TAURUS LYMPH VESSEL', 'strength': '8 [hp_X]/1'}, {'name': 'CUPRIC ACETATE', 'strength': '6 [hp_X]/1'}, {'name': 'PORK KIDNEY', 'strength': '8 [hp_X]/1'}, {'name': 'SUS SCROFA UMBILICAL CORD', 'strength': '8 [hp_X]/1'}, {'name': 'VISCUM ALBUM FRUITING TOP', 'strength': '15 [hp_X]/1'}]",True,"[{'package_ndc': '48951-8381-2', 'description': '1350 PELLET in 1 BOTTLE, GLASS (48951-8381-2)', 'marketing_start_date': '20090901', 'sample': False}]",20241231,"{'manufacturer_name': ['Uriel Pharmacy Inc.'], 'spl_set_id': ['c85d3605-583c-135a-e053-2a95a90acb8c'], 'is_original_packager': [True], 'unii': ['PB618V0K2W', 'UE77B10IIY', '9LY4AQ0X0T', '85I1Z426OV', '39M11XPH03', 'X7BCI5P86H', '118OYG6W3H', 'BK9092J5MP']}",UNAPPROVED HOMEOPATHIC,PELLET,c85d3605-583d-135a-e053-2a95a90acb8c,HUMAN OTC DRUG,['ORAL'],20090901,48951-8381_c85d3605-583d-135a-e053-2a95a90acb8c,,Renes Mesenchyme,,,,
0220-0657,AVENA SATIVA FLOWERING TOP,Boiron,Avena sativa,"[{'name': 'AVENA SATIVA FLOWERING TOP', 'strength': '6 [hp_C]/6[hp_C]'}]",True,"[{'package_ndc': '0220-0657-41', 'description': '6 [hp_C] in 1 TUBE (0220-0657-41)', 'marketing_start_date': '19830303', 'sample': False}]",20251231,"{'manufacturer_name': ['Boiron'], 'spl_set_id': ['840dc9f9-e30c-aab7-e053-2a91aa0aba14'], 'is_original_packager': [True], 'unii': ['MA9CQJ3F7F']}",UNAPPROVED HOMEOPATHIC,PELLET,09ac9273-240b-b149-e063-6394a90a20cb,HUMAN OTC DRUG,['ORAL'],19830303,0220-0657_09ac9273-240b-b149-e063-6394a90a20cb,,Avena sativa,,,,
0009-4073,clindamycin phosphate,Pharmacia & Upjohn Company LLC,Cleocin Phosphate,"[{'name': 'CLINDAMYCIN PHOSPHATE', 'strength': '150 mg/mL'}]",True,"[{'package_ndc': '0009-4073-04', 'description': '25 VIAL in 1 CARTON (0009-4073-04)  / 4 mL in 1 VIAL (0009-4073-03)', 'marketing_start_date': '20191118', 'sample': False}]",20251231,"{'manufacturer_name': ['Pharmacia & Upjohn Company LLC'], 'rxcui': ['1737244', '1737245', '1737578', '1737579', '1737581', '1737582'], 'spl_set_id': ['a0a2eff7-b7de-42fe-8e5a-0cfbed38bb4b'], 'is_original_packager': [True], 'unii': ['EH6D7113I8']}",NDA,"INJECTION, SOLUTION",2789ccf2-9a9f-467c-8666-bbb2ba2a59d8,HUMAN PRESCRIPTION DRUG,"['INTRAMUSCULAR', 'INTRAVENOUS']",20191118,0009-4073_2789ccf2-9a9f-467c-8666-bbb2ba2a59d8,NDA050441,Cleocin Phosphate,"['Decreased Sebaceous Gland Activity [PE]', 'Lincosamide Antibacterial [EPC]', 'Lincosamides [CS]', 'Neuromuscular Blockade [PE]']",,,
0220-0800,ATROPA BELLADONNA,Boiron,Belladonna,"[{'name': 'ATROPA BELLADONNA', 'strength': '3 [hp_C]/3[hp_C]'}]",True,"[{'package_ndc': '0220-0800-41', 'description': '3 [hp_C] in 1 TUBE (0220-0800-41)', 'marketing_start_date': '19830303', 'sample': False}]",20251231,"{'manufacturer_name': ['Boiron'], 'spl_set_id': ['84767820-0e21-3f25-e053-2a91aa0a6a18'], 'is_original_packager': [True], 'unii': ['WQZ3G9PF0H']}",UNAPPROVED HOMEOPATHIC,PELLET,f7faf93a-da01-cd48-e053-6394a90a5af4,HUMAN OTC DRUG,['ORAL'],19830303,0220-0800_f7faf93a-da01-cd48-e053-6394a90a5af4,,Belladonna,,,,
44911-0617,"Baptisia Tinctoria, Echinacea (Angustifolia), Phytolacca Decandra, Aconitum Napellus, Arsenicum Album, Belladonna, Ferrum Phosphoricum, Lachesis Mutus, Phosphorus","Energique, Inc.",Lymphastat B,"[{'name': 'ACONITUM NAPELLUS', 'strength': '12 [hp_X]/mL'}, {'name': 'ARSENIC TRIOXIDE', 'strength': '12 [hp_X]/mL'}, {'name': 'ATROPA BELLADONNA', 'strength': '12 [hp_X]/mL'}, {'name': 'BAPTISIA TINCTORIA ROOT', 'strength': '3 [hp_X]/mL'}, {'name': 'ECHINACEA ANGUSTIFOLIA WHOLE', 'strength': '3 [hp_X]/mL'}, {'name': 'FERROSOFERRIC PHOSPHATE', 'strength': '12 [hp_X]/mL'}, {'name': 'LACHESIS MUTA VENOM', 'strength': '12 [hp_X]/mL'}, {'name': 'PHOSPHORUS', 'strength': '12 [hp_X]/mL'}, {'name': 'PHYTOLACCA AMERICANA ROOT', 'strength': '6 [hp_X]/mL'}]",True,"[{'package_ndc': '44911-0617-1', 'description': '60 mL in 1 BOTTLE, DROPPER (44911-0617-1)', 'marketing_start_date': '20210524', 'marketing_end_date': '20270111', 'sample': False}]",,"{'manufacturer_name': ['Energique, Inc.'], 'spl_set_id': ['3a1f761e-eb12-41d8-b185-46da39497b08'], 'is_original_packager': [True], 'upc': ['0363113701197'], 'unii': ['U0NQ8555JD', 'S7V92P67HO', 'WQZ3G9PF0H', '5EF0HWI5WU', 'VB06AV5US8', '91GQH8I5F7', 'VSW71SS07I', '27YLU75U4W', '11E6VI8VEG']}",UNAPPROVED HOMEOPATHIC,LIQUID,dd9b5159-7800-4482-a11c-1b0f85326798,HUMAN OTC DRUG,['ORAL'],20210524,44911-0617_dd9b5159-7800-4482-a11c-1b0f85326798,,Lymphastat B,,20270111,,
45802-211,alogliptin and metformin hydrochloride,Padagis Israel Pharmaceuticals Ltd,alogliptin and metformin hydrochloride,"[{'name': 'ALOGLIPTIN BENZOATE', 'strength': '12.5 mg/1'}, {'name': 'METFORMIN HYDROCHLORIDE', 'strength': '1000 mg/1'}]",True,"[{'package_ndc': '45802-211-72', 'description': '60 TABLET, FILM COATED in 1 BOTTLE (45802-211-72)', 'marketing_start_date': '20160408', 'sample': False}]",20251231,"{'manufacturer_name': ['Padagis Israel Pharmaceuticals Ltd'], 'rxcui': ['1368385', '1368392'], 'spl_set_id': ['14d98490-4f8f-4d2f-a4e9-7a3d7a0199ba'], 'is_original_packager': [True], 'upc': ['0345802169723', '0345802211729'], 'unii': ['786Z46389E', 'EEN99869SC']}",NDA AUTHORIZED GENERIC,"TABLET, FILM COATED",176e9c91-7344-4fb3-a236-c8156012aac3,HUMAN PRESCRIPTION DRUG,['ORAL'],20160408,45802-211_176e9c91-7344-4fb3-a236-c8156012aac3,NDA203414,alogliptin and metformin hydrochloride,"['Biguanide [EPC]', 'Biguanides [CS]', 'Dipeptidyl Peptidase 4 Inhibitor [EPC]', 'Dipeptidyl Peptidase 4 Inhibitors [MoA]']",,,
45865-583,Diphenhydramine HCL,medsource pharmaceuticals,Diphenhydramine HCL,"[{'name': 'DIPHENHYDRAMINE HYDROCHLORIDE', 'strength': '25 mg/1'}]",True,"[{'package_ndc': '45865-583-20', 'description': '20 CAPSULE in 1 BOTTLE, PLASTIC (45865-583-20)', 'marketing_start_date': '20180601', 'sample': False}, {'package_ndc': '45865-583-30', 'description': '30 CAPSULE in 1 BOTTLE, PLASTIC (45865-583-30)', 'marketing_start_date': '20180601', 'sample': False}]",20241231,"{'manufacturer_name': ['medsource pharmaceuticals'], 'rxcui': ['1049909'], 'spl_set_id': ['7d6268c7-b2a9-1bbf-e053-2a91aa0a5d32'], 'unii': ['TC2D6JAD40']}",OTC MONOGRAPH FINAL,CAPSULE,7d6268c7-b2aa-1bbf-e053-2a91aa0a5d32,HUMAN OTC DRUG,['ORAL'],20100127,45865-583_7d6268c7-b2aa-1bbf-e053-2a91aa0a5d32,part341,Diphenhydramine HCL,"['Histamine H1 Receptor Antagonists [MoA]', 'Histamine-1 Receptor Antagonist [EPC]']",,,
46122-410,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, and PHENYLEPHRINE HYDROCHLORIDE",AmeriSource Bergen,Cold Max,"[{'name': 'ACETAMINOPHEN', 'strength': '325 mg/1'}, {'name': 'DEXTROMETHORPHAN HYDROBROMIDE', 'strength': '10 mg/1'}, {'name': 'PHENYLEPHRINE HYDROCHLORIDE', 'strength': '5 mg/1'}]",True,"[{'package_ndc': '46122-410-62', 'description': '2 BLISTER PACK in 1 CARTON (46122-410-62)  / 12 TABLET, COATED in 1 BLISTER PACK', 'marketing_start_date': '20180701', 'sample': False}]",20251231,"{'manufacturer_name': ['AmeriSource Bergen'], 'rxcui': ['1094538'], 'spl_set_id': ['608e6808-29e4-40bc-8496-24c092681a1b'], 'is_original_packager': [True], 'unii': ['362O9ITL9D', '9D2RTI9KYH', '04JA59TNSJ']}",OTC MONOGRAPH DRUG,"TABLET, COATED",24c482e9-4490-f7c0-e063-6394a90aa7cf,HUMAN OTC DRUG,['ORAL'],20180701,46122-410_24c482e9-4490-f7c0-e063-6394a90aa7cf,M012,Cold Max,"['Adrenergic alpha1-Agonists [MoA]', 'Sigma-1 Agonist [EPC]', 'Sigma-1 Receptor Agonists [MoA]', 'Uncompetitive N-methyl-D-aspartate Receptor Antagonist [EPC]', 'Uncompetitive NMDA Receptor Antagonists [MoA]', 'alpha-1 Adrenergic Agonist [EPC]']",,,
46287-014,Citric Acid and Sodium Citrate,"CMP Pharma, Inc.",Oracit,"[{'name': 'CITRIC ACID MONOHYDRATE', 'strength': '640 mg/5mL'}, {'name': 'TRISODIUM CITRATE DIHYDRATE', 'strength': '490 mg/5mL'}]",True,"[{'package_ndc': '46287-014-01', 'description': '500 mL in 1 BOTTLE (46287-014-01)', 'marketing_start_date': '19840515', 'sample': False}, {'package_ndc': '46287-014-15', 'description': '10 BOTTLE, UNIT-DOSE in 1 CARTON (46287-014-15)  / 15 mL in 1 BOTTLE, UNIT-DOSE', 'marketing_start_date': '19840515', 'sample': False}, {'package_ndc': '46287-014-30', 'description': '10 BOTTLE, UNIT-DOSE in 1 CARTON (46287-014-30)  / 30 mL in 1 BOTTLE, UNIT-DOSE', 'marketing_start_date': '19840515', 'sample': False}]",20241231,"{'manufacturer_name': ['CMP Pharma, Inc.'], 'rxcui': ['544550', '544553'], 'spl_set_id': ['bc26abed-8e6e-475d-8ab3-abf7d0377003'], 'is_original_packager': [True], 'upc': ['0346287014010'], 'unii': ['2968PHW8QP', 'B22547B95K']}",UNAPPROVED DRUG OTHER,SOLUTION,8691f6bc-18e9-4336-8e10-c702ecace00a,HUMAN PRESCRIPTION DRUG,['ORAL'],19840515,46287-014_8691f6bc-18e9-4336-8e10-c702ecace00a,,Oracit,"['Acidifying Activity [MoA]', 'Acidifying Activity [MoA]', 'Anti-coagulant [EPC]', 'Anti-coagulant [EPC]', 'Calcium Chelating Activity [MoA]', 'Calcium Chelating Activity [MoA]', 'Calculi Dissolution Agent [EPC]', 'Calculi Dissolution Agent [EPC]', 'Decreased Coagulation Factor Activity [PE]', 'Decreased Coagulation Factor Activity [PE]']",,,
46708-408,CLOMIPRAMINE HYDROCHLORIDE,Alembic Pharmaceuticals Limited,CLOMIPRAMINE HYDROCHLORIDE,"[{'name': 'CLOMIPRAMINE HYDROCHLORIDE', 'strength': '50 mg/1'}]",True,"[{'package_ndc': '46708-408-30', 'description': '30 CAPSULE in 1 BOTTLE (46708-408-30)', 'marketing_start_date': '20210805', 'sample': False}, {'package_ndc': '46708-408-31', 'description': '100 CAPSULE in 1 BOTTLE (46708-408-31)', 'marketing_start_date': '20210805', 'sample': False}, {'package_ndc': '46708-408-90', 'description': '90 CAPSULE in 1 BOTTLE (46708-408-90)', 'marketing_start_date': '20210805', 'sample': False}]",20251231,"{'manufacturer_name': ['Alembic Pharmaceuticals Limited'], 'rxcui': ['857297', '857301', '857305'], 'spl_set_id': ['1b62b3c0-baf7-4c6b-815f-8707ce1f38c4'], 'is_original_packager': [True], 'upc': ['0346708408305'], 'unii': ['2LXW0L6GWJ']}",ANDA,CAPSULE,d6ecf659-e7e9-404b-98c0-999c30d485eb,HUMAN PRESCRIPTION DRUG,['ORAL'],20210805,46708-408_d6ecf659-e7e9-404b-98c0-999c30d485eb,ANDA211822,CLOMIPRAMINE HYDROCHLORIDE,['Tricyclic Antidepressant [EPC]'],,,
47335-186,CARBIDOPA AND LEVODOPA,"Sun Pharmaceutical Industries, Inc.",CARBIDOPA AND LEVODOPA,"[{'name': 'CARBIDOPA', 'strength': '10 mg/1'}, {'name': 'LEVODOPA', 'strength': '100 mg/1'}]",True,"[{'package_ndc': '47335-186-08', 'description': '100 TABLET, ORALLY DISINTEGRATING in 1 BOTTLE (47335-186-08)', 'marketing_start_date': '20141215', 'sample': False}, {'package_ndc': '47335-186-18', 'description': '1000 TABLET, ORALLY DISINTEGRATING in 1 BOTTLE (47335-186-18)', 'marketing_start_date': '20141215', 'sample': False}, {'package_ndc': '47335-186-83', 'description': '30 TABLET, ORALLY DISINTEGRATING in 1 BOTTLE (47335-186-83)', 'marketing_start_date': '20141215', 'sample': False}, {'package_ndc': '47335-186-88', 'description': '100 TABLET, ORALLY DISINTEGRATING in 1 BOTTLE (47335-186-88)', 'marketing_start_date': '20141215', 'sample': False}]",20251231,"{'manufacturer_name': ['Sun Pharmaceutical Industries, Inc.'], 'spl_set_id': ['48e0f2ec-b217-4c25-a71c-20e173d05edb'], 'is_original_packager': [True], 'upc': ['0347335186833'], 'nui': ['N0000175754', 'N0000175755', 'N0000193220', 'M0370111'], 'pharm_class_epc': ['Aromatic Amino Acid Decarboxylation Inhibitor [EPC]', 'Aromatic Amino Acid [EPC]'], 'pharm_class_moa': ['DOPA Decarboxylase Inhibitors [MoA]'], 'pharm_class_cs': ['Amino Acids, Aromatic [CS]'], 'unii': ['MNX7R8C5VO', '46627O600J']}",ANDA,"TABLET, ORALLY DISINTEGRATING",dcfd7dad-16de-4970-b4e5-ee47c9ddd428,HUMAN PRESCRIPTION DRUG,['ORAL'],20141215,47335-186_dcfd7dad-16de-4970-b4e5-ee47c9ddd428,ANDA078690,CARBIDOPA AND LEVODOPA,"['Amino Acids', 'Aromatic [CS]', 'Aromatic Amino Acid [EPC]']",,,
47593-584,Benzalkonium Chloride,Ecolab Inc.,Clean Force,"[{'name': 'BENZALKONIUM CHLORIDE', 'strength': '5 mg/mL'}]",True,"[{'package_ndc': '47593-584-41', 'description': '750 mL in 1 BOTTLE, PLASTIC (47593-584-41)', 'marketing_start_date': '20170630', 'sample': False}]",20251231,"{'manufacturer_name': ['Ecolab Inc.'], 'rxcui': ['1731737'], 'spl_set_id': ['dc7bad8c-2e29-4d5d-b87e-8d9eae7c2c1c'], 'is_original_packager': [True], 'unii': ['F5UM2KM3W7']}",OTC MONOGRAPH DRUG,SOLUTION,95962829-ae2f-4b3e-8f88-c9f78fbe33bc,HUMAN OTC DRUG,['TOPICAL'],20170630,47593-584_95962829-ae2f-4b3e-8f88-c9f78fbe33bc,505G(a)(3),Clean Force,,,,
48951-7117,Musculus deltoideus comp. 8 Special Order,Uriel Pharmacy Inc.,Musculus deltoideus comp. 8 Special Order,"[{'name': 'BEEF', 'strength': '8 [hp_X]/1'}]",True,"[{'package_ndc': '48951-7117-1', 'description': '1350 PELLET in 1 BOTTLE, GLASS (48951-7117-1)', 'marketing_start_date': '20090901', 'sample': False}]",20241231,"{'manufacturer_name': ['Uriel Pharmacy Inc.'], 'spl_set_id': ['f1ec20a6-36f1-449b-8f67-56312e698487'], 'is_original_packager': [True], 'nui': ['N0000185371', 'N0000175629', 'N0000184306', 'M0000728', 'M0006342', 'N0000185017'], 'pharm_class_epc': ['Non-Standardized Food Allergenic Extract [EPC]'], 'pharm_class_pe': ['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]'], 'pharm_class_cs': ['Allergens [CS]', 'Dietary Proteins [CS]'], 'unii': ['4PIB2155QP']}",UNAPPROVED HOMEOPATHIC,PELLET,6de8c607-3459-d6b8-e053-2991aa0abab4,HUMAN OTC DRUG,['ORAL'],20090901,48951-7117_6de8c607-3459-d6b8-e053-2991aa0abab4,,Musculus deltoideus comp. 8 Special Order,"['Allergens [CS]', 'Cell-mediated Immunity [PE]', 'Dietary Proteins [CS]', 'Increased Histamine Release [PE]', 'Meat Proteins [EXT]', 'Non-Standardized Food Allergenic Extract [EPC]']",,,
47781-355,Buprenorphine and Naloxone,Alvogen Inc.,Buprenorphine and Naloxone Sublingual Film,"[{'name': 'BUPRENORPHINE HYDROCHLORIDE', 'strength': '2 mg/1'}, {'name': 'NALOXONE HYDROCHLORIDE DIHYDRATE', 'strength': '.5 mg/1'}]",True,"[{'package_ndc': '47781-355-03', 'description': '30 POUCH in 1 CARTON (47781-355-03)  / 1 FILM in 1 POUCH (47781-355-11)', 'marketing_start_date': '20190211', 'sample': False}]",20251231,"{'manufacturer_name': ['Alvogen Inc.'], 'rxcui': ['1010600', '1010604', '1307056', '1307061'], 'spl_set_id': ['4210afeb-474c-d842-d68e-af7e0021851a'], 'is_original_packager': [True], 'upc': ['0347781356118', '0347781358037', '0347781355036', '0347781357030', '0347781356033', '0347781358112', '0347781357115', '0347781355111'], 'unii': ['5Q187997EE', '56W8MW3EN1']}",ANDA,FILM,3745b5d3-0067-4974-f763-12fd694e33ff,HUMAN PRESCRIPTION DRUG,"['BUCCAL', 'SUBLINGUAL']",20190211,47781-355_3745b5d3-0067-4974-f763-12fd694e33ff,ANDA205954,Buprenorphine and Naloxone,"['Opioid Antagonist [EPC]', 'Opioid Antagonists [MoA]', 'Partial Opioid Agonist [EPC]', 'Partial Opioid Agonists [MoA]']",,Sublingual Film,CIII
48951-1068,Aquilinum Taraxacum,Uriel Pharmacy Inc.,Aquilinum Taraxacum,"[{'name': 'ASPLENIUM SCOLOPENDRIUM TOP', 'strength': '3 [hp_X]/g'}, {'name': 'CHELIDONIUM MAJUS', 'strength': '3 [hp_X]/g'}, {'name': 'DRYOPTERIS FILIX-MAS ROOT', 'strength': '3 [hp_X]/g'}, {'name': 'PTERIDIUM AQUILINUM WHOLE', 'strength': '3 [hp_X]/g'}, {'name': 'SALIX PURPUREA BARK', 'strength': '3 [hp_X]/g'}, {'name': 'SOLIDAGO CANADENSIS FLOWERING TOP', 'strength': '3 [hp_X]/g'}, {'name': 'TARAXACUM PALUSTRE ROOT', 'strength': '3 [hp_X]/g'}, {'name': 'WILLOW BARK', 'strength': '3 [hp_X]/g'}]",True,"[{'package_ndc': '48951-1068-5', 'description': '60 g in 1 TUBE (48951-1068-5)', 'marketing_start_date': '20090901', 'sample': False}]",20241231,"{'manufacturer_name': ['Uriel Pharmacy Inc.'], 'spl_set_id': ['662a7d36-4860-4979-b213-a37b101dfbd4'], 'is_original_packager': [True], 'unii': ['HJA3YWQ7HL', '7E889U5RNN', 'C0ZK0RRF5X', '05T3M06HCM', '287VJO13M9', 'ZHL562L3PR', 'GCZ4W7077C', 'S883J9JDYX']}",UNAPPROVED HOMEOPATHIC,CREAM,57962ea7-9b9b-8666-e053-2991aa0ae35f,HUMAN OTC DRUG,['TOPICAL'],20090901,48951-1068_57962ea7-9b9b-8666-e053-2991aa0ae35f,,Aquilinum Taraxacum,,,,
48951-2130,Bamboo Rosemary,Uriel Pharmacy Inc.,Bamboo Rosemary,"[{'name': 'BAMBUSA VULGARIS WHOLE', 'strength': '3 [hp_X]/g'}, {'name': 'BOS TAURUS INTERVERTEBRAL DISC', 'strength': '5 [hp_X]/g'}, {'name': 'EQUISETUM ARVENSE TOP', 'strength': '3 [hp_X]/g'}, {'name': 'FORMICA RUFA', 'strength': '5 [hp_X]/g'}, {'name': 'ROSEMARY OIL', 'strength': '2 [hp_X]/g'}, {'name': 'TIN', 'strength': '7 [hp_X]/g'}, {'name': 'VISCUM ALBUM FRUITING TOP', 'strength': '3 [hp_X]/g'}]",True,"[{'package_ndc': '48951-2130-5', 'description': '60 g in 1 TUBE (48951-2130-5)', 'marketing_start_date': '20090901', 'sample': False}]",20251231,"{'manufacturer_name': ['Uriel Pharmacy Inc.'], 'spl_set_id': ['7a914c56-addf-cca2-e053-2a91aa0adb22'], 'is_original_packager': [True], 'unii': ['WCD45M1BSK', '0A04Z76C13', '1DP6Y6B65Z', '55H0W83JO5', '8LGU7VM393', '387GMG9FH5', 'BK9092J5MP']}",UNAPPROVED HOMEOPATHIC,CREAM,26e1e16e-4618-da77-e063-6394a90ac118,HUMAN OTC DRUG,['TOPICAL'],20090901,48951-2130_26e1e16e-4618-da77-e063-6394a90ac118,,Bamboo Rosemary,,,,
48951-4104,Ferrum 8 Special Order,Uriel Pharmacy Inc.,Ferrum 8 Special Order,"[{'name': 'IRON', 'strength': '8 [hp_X]/mL'}]",True,"[{'package_ndc': '48951-4104-1', 'description': '10 AMPULE in 1 BOX (48951-4104-1)  / 1 mL in 1 AMPULE', 'marketing_start_date': '20090901', 'sample': False}]",20241231,"{'manufacturer_name': ['Uriel Pharmacy Inc.'], 'spl_set_id': ['e651f648-94ac-4783-8481-c4d95d033cc4'], 'is_original_packager': [True], 'unii': ['E1UOL152H7']}",UNAPPROVED HOMEOPATHIC,LIQUID,6c6d0ecd-4074-06a5-e053-2991aa0a63fc,HUMAN OTC DRUG,['ORAL'],20090901,48951-4104_6c6d0ecd-4074-06a5-e053-2991aa0a63fc,,Ferrum 8 Special Order,,,,
50090-6662,metoprolol succinate,A-S Medication Solutions,METOPROLOL SUCCINATE,"[{'name': 'METOPROLOL SUCCINATE', 'strength': '50 mg/1'}]",True,"[{'package_ndc': '50090-6662-0', 'description': '30 TABLET, EXTENDED RELEASE in 1 BOTTLE (50090-6662-0)', 'marketing_start_date': '20230830', 'sample': False}, {'package_ndc': '50090-6662-1', 'description': '90 TABLET, EXTENDED RELEASE in 1 BOTTLE (50090-6662-1)', 'marketing_start_date': '20230830', 'sample': False}]",20241231,"{'manufacturer_name': ['A-S Medication Solutions'], 'rxcui': ['866436'], 'spl_set_id': ['820a962a-5b15-4beb-bd78-e1ac10cb2e0e'], 'unii': ['TH25PD4CCB']}",ANDA,"TABLET, EXTENDED RELEASE",d0731e07-c932-4805-a1da-a7dc351b8a44,HUMAN PRESCRIPTION DRUG,['ORAL'],20190325,50090-6662_d0731e07-c932-4805-a1da-a7dc351b8a44,ANDA207465,METOPROLOL SUCCINATE,"['Adrenergic beta-Antagonists [MoA]', 'beta-Adrenergic Blocker [EPC]']",,,
50090-6946,clonidine hydrochloride,A-S Medication Solutions,clonidine hydrochloride,"[{'name': 'CLONIDINE HYDROCHLORIDE', 'strength': '.1 mg/1'}]",True,"[{'package_ndc': '50090-6946-0', 'description': '90 TABLET in 1 BOTTLE (50090-6946-0)', 'marketing_start_date': '20231218', 'sample': False}]",20251231,"{'manufacturer_name': ['A-S Medication Solutions'], 'rxcui': ['884173'], 'spl_set_id': ['c5c85b76-4d5c-47f0-bafb-31efe1fbaed3'], 'unii': ['W76I6XXF06']}",ANDA,TABLET,fc7d3325-21d9-460a-a5a0-a5bfbdac9cdb,HUMAN PRESCRIPTION DRUG,['ORAL'],20201224,50090-6946_fc7d3325-21d9-460a-a5a0-a5bfbdac9cdb,ANDA078895,clonidine hydrochloride,"['Adrenergic alpha2-Agonists [MoA]', 'Central alpha-2 Adrenergic Agonist [EPC]']",,,
